game_id,play_id,nfl_id,engaged_player_count,close_player_count,max_engaged,max_close,longest_engaged,longest_close,per_frames_engaged,per_frames_close,display_name,avg_speed,min_speed,max_speed,min_acceleration,avg_acceleration,max_acceleration,quickest_slowdown,total_distance,home,jersey_number,position.x,pivots_total,high_acceleration_pivots_total,high_speed_pivots_total,high_speed_frames,double_moves,lateral_distance,starting_x,starting_y,sideline_to_sideline,cross_lateral_midfield,abbr_name,injured,season,week,game_date,game_time_eastern,home_team_abbr,visitor_team_abbr,height,weight,birth_date,college_name,position.y,snap_detail,snap_time,operation_time,hang_time,kick_type,kick_direction_intended,kick_direction_actual,return_direction_intended,return_direction_actual,missed_tackler,assist_tackler,tackler,kickoff_return_formation,gunners,punt_rushers,special_teams_safeties,vises,kick_contact_type,play_description,quarter,down,yards_to_go,possession_team,special_teams_play_type,special_teams_result,kicker_id,returner_id,kick_blocker_id,yardline_side,yardline_number,game_clock,penalty_codes,penalty_jersey_numbers,penalty_yards,pre_snap_home_score,pre_snap_visitor_score,pass_result,kick_length,kick_return_yardage,play_result,absolute_yardline_number,kick_intended_achieved,return_intended_achieved,above_average_snap_time,above_average_operation_time,penalty_on_play,home_team_pt_dif,kick_returned,team_name,player_team,is_gunner,is_punt_rusher,is_special_teams_safety,is_missed_tackler,is_assist_tackler,is_tackler,is_vises,is_returner,called_for_penalty,season_quarter,game_time_slot
2018102807,3463,44946,0,4,0,3,0,38,0,0.3597122302158273,Ryan Switzer,4.3264748201438845,0.06,8.86,0.14,2.3379136690647484,5.37,NA,60.14,home,10,WR,1,0,0,40,0,27.209999999999997,54.29,23.1,0,1,NA,0,2018,8,10/28/2018,13:00:00,PIT,CLE,5-8,185,1994-11-04,North Carolina,WR,OK,0.9,2.19,4.33,N,C,C,C,R,NA,NA,CLE 87,NA,CLE 27; CLE 37,PIT 45,NA,PIT 25; PIT 23; PIT 88,CC,"(11:12) (Punt formation) B.Colquitt punts 54 yards to PIT 28, Center-C.Hughlett. R.Switzer pushed ob at PIT 42 for 14 yards (S.DeValve).",4,4,16,CLE,Punt,Return,34723,44946,NA,CLE,18,11:12:00,NA,NA,NA,26,12,NA,54,14,40,92,1,1,0,0,0,14,1,PIT,PIT 10,0,0,0,0,0,0,0,1,0,Second,Early
2018102807,4257,44946,0,2,0,2,0,6,0,0.07142857142857142,Ryan Switzer,3.1185714285714288,0.04,6.2,0.13,2.216547619047619,4.35,NA,26.38,home,10,WR,0,0,0,20,0,4.370000000000001,30.03,27.02,0,0,NA,0,2018,8,10/28/2018,13:00:00,PIT,CLE,5-8,185,1994-11-04,North Carolina,WR,NA,NA,NA,4.09,D,C,C,C,C,NA,NA,NA,8-0-2,NA,NA,CLE 22; CLE 26,NA,NA,G.Joseph kicks 62 yards from CLE 35 to PIT 3. R.Switzer to PIT 9 for 6 yards.,4,0,0,CLE,Kickoff,Return,46634,44946,NA,CLE,35,00:06:00,NA,NA,NA,33,18,NA,62,6,56,75,1,1,0,0,0,15,1,PIT,PIT 10,0,0,0,0,0,0,0,1,0,Second,Early
2018102808,36,45102,1,8,1,4,11,25,0.1111111111111111,0.30303030303030304,Zach Pascal,3.975959595959596,0.02,7.42,0.03,2.4674747474747476,5.79,NA,39.46,away,14,WR,2,0,0,43,0,13.589999999999996,113.12,28.66,0,1,NA,0,2018,8,10/28/2018,16:05:00,OAK,IND,6-2,214,1994-12-18,Old Dominion,WR,NA,NA,NA,4.24,D,L,L,C,C,NA,NA,OAK 58,8-0-2,NA,NA,OAK 31; OAK 45,NA,NA,"OAK Captains: #4 D. Carr, #58 K. Wilber, #61 R. Hudson, #98 F. Rucker IND Captains: #4 A. Vinatieri, #12 A. Luck, #26 C. Geathers, #84 J. Doyle, #99 A. Woods D.Carlson kicks 57 yards from OAK 35 to IND 8. Z.Pascal to IND 25 for 17 yards (K.Wilber).",1,0,0,OAK,Kickoff,Return,46236,45102,NA,OAK,35,15:00:00,NA,NA,NA,0,0,NA,57,17,40,45,1,1,0,0,0,0,1,IND,IND 14,0,0,0,0,0,0,0,1,0,Second,Night
2018102808,420,43556,3,7,1,6,4,24,0.07692307692307693,0.2923076923076923,Chester Rogers,2.1626153846153846,0.08,7.51,0.16,2.267692307692308,8.57,NA,27.72,away,80,WR,5,0,0,16,0,12.91,91.66,31.2,0,1,NA,0,2018,8,10/28/2018,16:05:00,OAK,IND,6-0,184,1994-01-12,Grambling State,WR,OK,0.86,2.12,4.62,N,C,C,C,R,NA,NA,OAK 50,NA,OAK 17; OAK 45,IND 14; IND 27; IND 30; IND 36; IND 44; IND 52; IND 97,NA,IND 23; IND 28,CC,"(7:29) J.Townsend punts 55 yards to IND 12, Center-T.Sieg. C.Rogers to IND 22 for 10 yards (N.Morrow).",1,4,2,OAK,Punt,Return,46242,43556,NA,OAK,33,07:29:00,NA,NA,NA,0,7,NA,55,10,45,43,1,1,0,0,0,-7,1,IND,IND 80,0,0,0,0,0,0,0,1,0,Second,Night
2018102808,1193,37251,4,5,2,5,5,37,0.1,0.34545454545454546,Dwayne Harris,1.7785454545454547,0,4.42,0,1.4701818181818183,4.27,NA,19.38,home,17,WR,4,0,0,0,0,8.93,87.16,22.56,0,1,NA,0,2018,8,10/28/2018,16:05:00,OAK,IND,5-10,215,1987-09-16,East Carolina,WR,OK,0.85,2.22,3.84,N,R,R,NA,NA,NA,IND 46,IND 28,NA,IND 30; IND 28,OAK 58,OAK 23; OAK 25,OAK 20; OAK 42; OAK 45,CC,"(10:50) R.Sanchez punts 46 yards to OAK 22, Center-L.Rhodes. D.Harris to OAK 21 for -1 yards (L.Rhodes, C.Milton).",2,4,3,IND,Punt,Return,45153,37251,NA,IND,32,10:50:00,NA,NA,NA,7,10,NA,46,-1,47,42,1,0,0,0,0,-3,1,OAK,OAK 17,0,0,0,0,0,0,0,1,0,Second,Night
2018102808,2003,37251,6,10,5,9,31,40,0.23484848484848486,0.3712121212121212,Dwayne Harris,2.8565151515151515,0.01,8.38,0.02,2.0218939393939395,6.62,NA,39.33,home,17,WR,6,0,0,40,0,9.599999999999998,111.26,27.43,0,1,NA,0,2018,8,10/28/2018,16:05:00,OAK,IND,5-10,215,1987-09-16,East Carolina,WR,NA,NA,NA,3.66,D,C,C,C,C,NA,IND 30,IND 36,8-0-2,NA,NA,IND 23; IND 35,NA,NA,"R.Sanchez kicks 69 yards from IND 35 to OAK -4. D.Harris to OAK 24 for 28 yards (G.Odum; C.Moore). PENALTY on IND-C.Milton, Unnecessary Roughness, 15 yards, enforced at OAK 24.",2,0,0,IND,Kickoff,Return,45153,37251,NA,IND,35,00:26:00,UNRd,IND 28,-15,14,13,NA,69,28,26,45,1,1,0,0,1,1,1,OAK,OAK 17,0,0,0,0,0,0,0,1,0,Second,Night
2018102809,36,46309,4,7,2,7,16,37,0.22413793103448276,0.31896551724137934,Richie James,3.3382758620689654,0.02,6.93,0.07,2.3107758620689656,5.15,NA,39.21,away,13,WR,2,0,0,25,0,20.529999999999998,8.67,28.16,0,1,NA,0,2018,8,10/28/2018,16:25:00,ARI,SF,5-9,185,1995-09-05,Middle Tennessee,WR,NA,NA,NA,3.93,D,R,R,L,L,NA,ARI 92,ARI 30,8-0-2,NA,NA,ARI 35; ARI 36,NA,NA,P.Dawson kicks 66 yards from ARI 35 to SF -1. R.James to SF 20 for 21 yards (R.Ford).,1,0,0,ARI,Kickoff,Return,23860,46309,NA,ARI,35,15:00:00,NA,NA,NA,0,0,NA,66,21,45,75,1,1,0,0,0,0,1,SF,SF 13,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102809,222,46309,0,2,0,2,0,18,0,0.176,Richie James,3.55768,0.13,6.83,0.13,2.27744,4.92,NA,44.61,away,13,WR,1,0,0,48,0,31.450000000000003,29.23,26.69,0,0,NA,0,2018,8,10/28/2018,16:25:00,ARI,SF,5-9,185,1995-09-05,Middle Tennessee,WR,OK,0.81,2.02,4.27,N,R,R,L,L,NA,NA,ARI 51,NA,ARI 26; ARI 30,SF 31; SF 38; SF 53,NA,SF 33; SF 32; SF 23,CC,"(11:25) A.Lee punts 55 yards to SF 10, Center-A.Brewer. R.James pushed ob at SF 25 for 15 yards (G.Hodges).",1,4,11,ARI,Punt,Return,29141,46309,NA,ARI,35,11:25:00,NA,NA,NA,0,0,NA,55,15,40,75,1,1,0,0,0,0,1,SF,SF 13,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102809,686,46309,1,4,1,2,1,26,0.007751937984496124,0.3178294573643411,Richie James,4.630542635658915,0.19,8.55,0.16,1.9652713178294574,4.55,NA,59.67,away,13,WR,0,0,0,64,0,30.619999999999997,26.22,25.53,0,0,NA,0,2018,8,10/28/2018,16:25:00,ARI,SF,5-9,185,1995-09-05,Middle Tennessee,WR,NA,NA,NA,4.42,K,C,C,R,R,NA,NA,ARI 35,8-0-2,NA,NA,ARI 35; ARI 36,NA,NA,A.Lee kicks 68 yards from ARI 20 to SF 12. R.James pushed ob at SF 43 for 31 yards (E.Pleasant).,1,0,0,ARI,Kickoff,Return,29141,46309,NA,ARI,20,04:07:00,NA,NA,NA,0,2,NA,68,31,37,90,1,1,0,0,0,-2,1,SF,SF 13,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102809,2711,46309,3,7,2,7,4,35,0.049586776859504134,0.30578512396694213,Richie James,2.104214876033058,0,6.83,0,1.8984297520661157,6.17,NA,25.57,away,13,WR,5,0,0,23,0,20.630000000000003,93.01,28.96,0,0,NA,0,2018,8,10/28/2018,16:25:00,ARI,SF,5-9,185,1995-09-05,Middle Tennessee,WR,OK,0.9,2.15,3.56,N,C,C,L,L,NA,NA,ARI 59,NA,ARI 26; ARI 30,NA,SF 30,SF 33; SF 32; SF 23,CC,"(4:57) A.Lee punts 45 yards to SF 17, Center-A.Brewer. R.James to SF 25 for 8 yards (J.Walker).",3,4,8,ARI,Punt,Return,29141,46309,NA,ARI,38,04:57:00,NA,NA,NA,3,12,NA,45,8,37,48,1,1,0,0,0,-9,1,SF,SF 13,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,566,43485,2,6,1,6,8,31,0.09322033898305085,0.3050847457627119,Blake Countess,4.860847457627119,0.28,8.28,0.17,3.251779661016949,6.12,NA,57.19,home,24,SS,2,1,1,70,0,24.82,112.28,25.02,0,0,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,5-10,185,1993-08-08,Auburn,SS,NA,NA,NA,3.27,D,R,R,R,R,GB 27,GB 37,GB 42,8-0-2,NA,NA,GB 20; GB 37,NA,NA,M.Crosby kicks 66 yards from GB 35 to LA -1. B.Countess to LA 11 for 12 yards (O.Burks).,1,0,0,GB,Kickoff,Return,32386,43485,NA,GB,35,06:01:00,NA,NA,NA,0,7,NA,66,12,54,45,1,1,0,0,0,-7,1,LA,LA 24,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,724,31517,2,6,1,4,8,16,0.08849557522123894,0.19469026548672566,Tramon Williams,2.3366371681415927,0.02,6.4,0.02,2.2116814159292035,6.09,NA,26.55,away,38,CB,2,0,0,14,0,7.48,31.02,28.24,0,0,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,5-11,192,1983-03-16,Louisiana Tech,CB,OK,0.83,2.16,3.74,N,C,C,C,C,NA,LA 53,LA 37,NA,LA 37; LA 36,NA,NA,GB 23; GB 20,CC,"(3:22) J.Hekker punts 51 yards to GB 19, Center-J.McQuaide. T.Williams to GB 32 for 13 yards (J.Lawler; S.Shields).",1,4,20,LA,Punt,Return,38815,31517,NA,LA,30,03:22:00,NA,NA,NA,0,7,NA,51,13,38,80,1,1,0,0,0,-7,1,GB,GB 38,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,1155,45150,1,6,1,6,3,29,0.025,0.24166666666666667,JoJo Natson,2.0385833333333334,0.01,5.39,0.03,1.7181666666666666,6.22,NA,24.07,home,19,WR,3,0,0,7,0,11.179999999999998,38.04,24.33,0,1,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,5-7,153,1994-02-01,Akron,WR,OK,0.93,2.03,4.7,N,C,C,NA,NA,NA,GB 93,GB 35,NA,GB 81; GB 27,LA 37,LA 24,LA 36; LA 41,CC,"(10:36) J.Scott punts 43 yards to LA 36, Center-H.Bradley. J.Natson to LA 38 for 2 yards (J.Whitehead).",2,4,7,GB,Punt,Return,46241,45150,NA,GB,21,10:36:00,NA,NA,NA,0,10,NA,43,2,41,89,1,0,0,0,0,-10,1,LA,LA 19,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,1524,45150,1,1,1,1,2,16,0.020833333333333332,0.16666666666666666,JoJo Natson,1.8220833333333333,0,4.58,0,1.4554166666666666,5.3,NA,17.48,home,19,WR,1,0,0,0,0,8.639999999999997,33.95,24.03,0,0,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,5-7,153,1994-02-01,Akron,WR,OK,0.84,2.07,4.81,N,C,C,NA,NA,NA,NA,GB 27,NA,GB 37; GB 27,LA 24; LA 34; LA 37; LA 41; LA 54,NA,LA 36,CC,"(4:58) J.Scott punts 55 yards to LA 20, Center-H.Bradley. J.Natson to LA 20 for no gain (J.Jones).",2,4,12,GB,Punt,Return,46241,45150,NA,GB,25,04:58:00,NA,NA,NA,0,10,NA,55,0,55,85,1,0,0,0,0,-10,1,LA,LA 19,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,1755,45150,3,6,1,5,3,42,0.05970149253731343,0.31343283582089554,JoJo Natson,3.3282835820895524,0.18,9.65,0.09,2.4552985074626865,7.61,NA,44.52,home,19,WR,1,0,0,29,0,26.46,30.03,25.35,0,0,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,5-7,153,1994-02-01,Akron,WR,NA,NA,NA,5.41,K,C,C,C,R,GB 27,NA,GB 27,8-0-2,NA,NA,GB 20; GB 29,NA,NA,J.Scott kicks 61 yards from GB 20 to LA 19. J.Natson to LA 28 for 9 yards (J.Jones).,2,0,0,GB,Kickoff,Return,46241,45150,NA,GB,20,02:47:00,NA,NA,NA,2,10,NA,61,9,52,90,1,1,0,0,0,-8,1,LA,LA 19,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,2088,42437,1,8,1,4,4,38,0.03076923076923077,0.4153846153846154,Ty Montgomery,3.635923076923077,0.13,6.77,0.17,2.5114615384615386,6.02,NA,47.3,away,88,RB,3,1,1,30,0,18.84,110.49,27.34,0,0,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,6-0,216,1993-01-22,Stanford,RB,NA,NA,NA,4.12,D,R,R,L,L,LA 24,NA,LA 52,8-0-2,NA,NA,LA 23; LA 24,NA,NA,G.Zuerlein kicks 63 yards from LA 35 to GB 2. T.Montgomery to GB 29 for 27 yards (R.Wilson).,2,0,0,LA,Kickoff,Return,38701,42437,NA,LA,35,00:21:00,NA,NA,NA,8,10,NA,63,27,36,45,1,1,0,0,0,-2,1,GB,GB 88,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,2155,43485,2,6,1,5,11,25,0.11214953271028037,0.2897196261682243,Blake Countess,3.754766355140187,0.09,8.25,0.12,2.430747663551402,8.61,NA,40.83,home,24,SS,3,2,2,35,0,21.580000000000002,7.39,31.04,0,1,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,5-10,185,1993-08-08,Auburn,SS,NA,NA,NA,3.6,D,C,C,L,L,GB 27,NA,GB 44,8-0-2,NA,NA,GB 20; GB 37,NA,NA,M.Crosby kicks 70 yards from GB 35 to LA -5. B.Countess pushed ob at LA 20 for 25 yards (A.Morrison).,3,0,0,GB,Kickoff,Return,32386,43485,NA,GB,35,15:00:00,NA,NA,NA,8,10,NA,70,25,45,75,1,1,0,0,0,-2,1,LA,LA 24,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,2683,42437,1,5,1,5,1,22,0.010309278350515464,0.2268041237113402,Ty Montgomery,3.2855670103092782,0.08,7.01,0.23,2.075876288659794,6.3,NA,31.830000000000002,away,88,RB,0,0,0,29,0,11.549999999999997,109.87,26.52,0,0,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,6-0,216,1993-01-22,Stanford,RB,NA,NA,NA,3.83,D,C,C,C,C,NA,LA 11,LA 41,8-0-2,NA,NA,LA 23; LA 24,NA,NA,G.Zuerlein kicks 63 yards from LA 35 to GB 2. T.Montgomery to GB 21 for 19 yards (M.Christian; K.Hodge).,3,0,0,LA,Kickoff,Return,38701,42437,NA,LA,35,07:19:00,NA,NA,NA,16,13,NA,63,19,44,45,1,1,0,0,0,3,1,GB,GB 88,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,3576,43485,3,7,1,5,2,29,0.04081632653061224,0.3163265306122449,Blake Countess,4.293877551020408,1.02,7.3,0.12,2.166938775510204,5.34,NA,42.28,home,24,SS,0,0,0,46,0,23.779999999999998,111.87,24.9,0,1,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,5-10,185,1993-08-08,Auburn,SS,NA,NA,NA,3.76,P,R,R,L,L,NA,NA,GB 42,8-0-2,NA,NA,GB 21; GB 44,NA,NA,M.Crosby kicks 56 yards from GB 35 to LA 9. B.Countess to LA 27 for 18 yards (O.Burks).,4,0,0,GB,Kickoff,Return,32386,43485,NA,GB,35,08:50:00,NA,NA,NA,26,27,NA,56,18,38,45,1,1,0,0,0,-1,1,LA,LA 24,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102810,4030,42437,4,9,2,8,8,32,0.17391304347826086,0.3130434782608696,Ty Montgomery,2.7363478260869565,0.04,7.77,0.09,2.011913043478261,6.14,NA,31.29,away,88,RB,3,0,0,26,0,6.710000000000004,10.55,26.99,0,1,NA,0,2018,8,10/28/2018,16:25:00,LA,GB,6-0,216,1993-01-22,Stanford,RB,NA,NA,NA,4.12,D,C,C,C,C,NA,NA,LA 52,8-0-2,NA,NA,LA 23; LA 24,NA,NA,"G.Zuerlein kicks 67 yards from LA 35 to GB -2. T.Montgomery to GB 20 for 22 yards (R.Wilson). FUMBLES (R.Wilson), RECOVERED by LA-R.Wilson at GB 21. R.Wilson to GB 21 for no gain (J.Crawford).",4,0,0,LA,Kickoff,Return,38701,42437,NA,LA,35,02:05:00,NA,NA,NA,29,27,NA,67,22,44,75,1,1,0,0,0,2,1,GB,GB 88,0,0,0,0,0,0,0,1,0,Second,Afternoon
2018102811,36,45244,5,8,3,8,21,38,0.18803418803418803,0.3247863247863248,Taysom Hill,3.1406837606837605,0.27,8.89,0.2,1.8116239316239315,5.83,NA,36.89,away,7 ,QB,1,0,0,31,0,16.770000000000003,113.69,25.11,0,0,NA,0,2018,8,10/28/2018,20:20:00,MIN,NO,6-2,221,1990-08-23,Brigham Young,QB,NA,NA,NA,3.59,D,C,C,L,L,NA,NA,MIN 27,8-0-2,NA,NA,MIN 23; MIN 35,NA,NA,D.Bailey kicks 70 yards from MIN 35 to NO -5. T.Hill to NO 19 for 24 yards (R.Thomas; J.Kearse).,1,0,0,MIN,Kickoff,Return,38134,45244,NA,MIN,35,15:00:00,NA,NA,NA,0,0,NA,70,24,46,45,1,1,0,0,0,0,1,NO,NO 7 ,0,0,0,0,0,0,0,1,0,Second,Night
2018102811,316,46474,4,8,2,7,5,33,0.061946902654867256,0.3185840707964602,Roc Thomas,2.481504424778761,0.02,8.02,0.08,1.9772566371681417,7.11,NA,27.62,home,32,RB,3,0,0,24,0,4.52,9.43,24.9,0,1,NA,0,2018,8,10/28/2018,20:20:00,MIN,NO,5-10,198,09/02/1995,Jacksonville State,RB,NA,NA,NA,4.07,D,C,C,C,C,NO 31,NA,NA,8-0-2,NA,NA,NO 26; NO 29,NA,NA,"W.Lutz kicks 67 yards from NO 35 to MIN -2. R.Thomas to MIN 18 for 20 yards (J.Robinson; J.Hardee). PENALTY on MIN-M.Boone, Unnecessary Roughness, 9 yards, enforced at MIN 18.",1,0,0,NO,Kickoff,Return,43689,46474,NA,NO,35,10:33:00,UNR,MIN 44,9,0,7,NA,67,20,56,75,1,1,0,0,1,-7,1,MIN,MIN 32,0,0,0,0,0,0,0,1,0,Second,Night
2018102811,851,36071,1,3,1,3,3,26,0.02654867256637168,0.23008849557522124,Marcus Sherels,2.7546017699115044,0.21,6.98,0.02,1.6887610619469027,5.13,NA,31.1,home,35,CB,2,0,0,25,0,24.370000000000005,31.82,19.22,0,0,NA,0,2018,8,10/28/2018,20:20:00,MIN,NO,70,175,1987-09-30,Minnesota,CB,OK,0.88,2.12,4.09,N,L,C,L,L,NA,NA,NO 34,NA,NO 32; NO 34,MIN 83,MIN 15,MIN 27; MIN 20; MIN 23,CC,"(1:12) T.Morstead punts 56 yards to MIN 16, Center-Z.Wood. M.Sherels to MIN 20 for 4 yards (J.Hardee).",1,4,7,NO,Punt,Return,34615,36071,NA,NO,28,01:12:00,NA,NA,NA,7,7,NA,56,4,52,82,1,1,0,0,0,0,1,MIN,MIN 35,0,0,0,0,0,0,0,1,0,Second,Night
2018102811,1097,45244,1,6,1,5,2,22,0.021505376344086023,0.23655913978494625,Taysom Hill,5.006236559139785,0.1,8.93,0.4,2.2908602150537636,7.46,NA,46.56,away,7 ,QB,1,1,1,60,0,19.020000000000003,6.55,27.65,0,1,NA,0,2018,8,10/28/2018,20:20:00,MIN,NO,6-2,221,1990-08-23,Brigham Young,QB,NA,NA,NA,3.9,D,R,R,L,L,NA,NA,MIN 57,8-0-2,NA,NA,MIN 23; MIN 35,NA,NA,D.Bailey kicks 58 yards from MIN 35 to NO 7. T.Hill to NO 33 for 26 yards (D.Downs).,2,0,0,MIN,Kickoff,Return,38134,45244,NA,MIN,35,11:57:00,NA,NA,NA,13,7,NA,58,26,32,75,1,1,0,0,0,6,1,NO,NO 7 ,0,0,0,0,0,0,0,1,0,Second,Night
2018102811,1453,44879,2,4,2,4,3,22,0.024,0.216,Alvin Kamara,4.11064,0,9.55,0,2.18976,5.65,NA,51.18,away,41,RB,2,0,0,48,0,31.520000000000003,19.69,27.95,0,0,NA,0,2018,8,10/28/2018,20:20:00,MIN,NO,5-10,215,1995-07-25,Tennessee,RB,OK,0.77,2.06,3.48,N,R,C,R,R,NA,MIN 42,MIN 40,NA,MIN 35; MIN 11,NO 57; NO 59,NA,NO 34; NO 24; NO 32,CC,"(4:33) M.Wile punts 41 yards to NO 18, Center-K.McDermott. A.Kamara to NO 33 for 15 yards (B.Gedeon; K.Brothers).",2,4,9,MIN,Punt,Return,42907,44879,NA,MIN,41,04:33:00,NA,NA,NA,13,10,NA,41,15,26,69,1,1,0,0,0,3,1,NO,NO 41,0,0,0,0,0,0,0,1,0,Second,Night
2018102811,2524,36071,1,5,1,5,1,21,0.010416666666666666,0.21875,Marcus Sherels,2.768854166666667,0.08,7.68,0.09,1.8230208333333333,4.93,NA,26.61,home,35,CB,1,0,0,23,0,11.910000000000004,110.39,29.55,0,0,NA,0,2018,8,10/28/2018,20:20:00,MIN,NO,70,175,1987-09-30,Minnesota,CB,NA,NA,NA,4.09,D,C,C,C,C,NA,NA,NO 34,8-0-2,NA,NA,NO 24; NO 29,NA,NA,W.Lutz kicks 62 yards from NO 35 to MIN 3. M.Sherels to MIN 20 for 17 yards (J.Hardee).,3,0,0,NO,Kickoff,Return,43689,36071,NA,NO,35,05:58:00,NA,NA,NA,13,27,NA,62,17,45,45,1,1,0,0,0,-14,1,MIN,MIN 35,0,0,0,0,0,0,0,1,0,Second,Night
2018102900,849,42573,2,5,2,4,9,17,0.09782608695652174,0.20652173913043478,Marcus Murphy,3.336413043478261,0.24,7.84,0.26,2.318260869565217,9.04,NA,30.67,home,45,RB,2,0,0,24,0,13.560000000000002,14.45,28.54,0,1,NA,0,2018,8,10/29/2018,20:15:00,BUF,NE,69,195,1991-10-03,Missouri,RB,NA,NA,NA,3.95,D,C,C,L,L,NA,NA,NE 50,8-0-2,NA,NA,NE 23; NE 32,NA,NA,"S.Gostkowski kicks 60 yards from NE 35 to BUF 5. M.Murphy to BUF 22 for 17 yards (K.Crossen). FUMBLES (K.Crossen), RECOVERED by NE-N.Ebner at BUF 30. N.Ebner to BUF 30 for no gain (D.Lacey). The Replay Official reviewed the fumble ruling, and the play was REVERSED. S.Gostkowski kicks 60 yards from NE 35 to BUF 5. M.Murphy to BUF 22 for 17 yards (N.Grigsby).",1,0,0,NE,Kickoff,Return,30932,42573,NA,NE,35,04:46:00,NA,NA,NA,0,3,NA,60,17,43,75,1,1,0,0,0,-3,1,BUF,BUF 45,0,0,0,0,0,0,0,1,0,Second,Night
2018102900,1469,42573,2,9,1,9,9,33,0.12844036697247707,0.3302752293577982,Marcus Murphy,3.951467889908257,0.03,8.1,0.1,1.7058715596330276,4.04,NA,43.26,home,45,RB,1,0,0,39,0,21.430000000000003,110.06,26.96,0,1,NA,0,2018,8,10/29/2018,20:15:00,BUF,NE,69,195,1991-10-03,Missouri,RB,NA,NA,NA,3.7,D,C,C,R,R,NA,NA,NE 36,8-0-2,NA,NA,NE 23; NE 32,NA,NA,S.Gostkowski kicks 67 yards from NE 30 to BUF 3. M.Murphy to BUF 32 for 29 yards (B.King).,2,0,0,NE,Kickoff,Return,30932,42573,NA,NE,30,11:47:00,NA,NA,NA,0,6,NA,67,29,38,40,1,1,0,0,0,-6,1,BUF,BUF 45,0,0,0,0,0,0,0,1,0,Second,Night
2018102900,2170,39975,2,8,1,5,9,22,0.09803921568627451,0.29411764705882354,Cordarrelle Patterson,3.5083333333333333,0.28,7,0.32,1.978235294117647,3.98,NA,35.91,away,84,WR,2,0,0,19,0,18.200000000000003,13.8,29.08,0,1,NA,0,2018,8,10/29/2018,20:15:00,BUF,NE,6-2,238,1991-03-17,Tennessee,WR,NA,NA,NA,3.67,D,R,R,L,L,NA,BUF 38,BUF 50,8-0-2,NA,NA,BUF 24; BUF 30,NA,NA,"S.Hauschka kicks 61 yards from BUF 35 to NE 4. C.Patterson to NE 25 for 21 yards (R.Humber, R.Lewis).",2,0,0,BUF,Kickoff,Return,33469,39975,NA,BUF,35,01:39:00,NA,NA,NA,3,9,NA,61,21,40,75,1,1,0,0,0,-6,1,NE,NE 84,0,0,0,0,0,0,0,1,0,Second,Night
2018102900,2418,42573,2,8,1,5,9,22,0.13761467889908258,0.3761467889908257,Marcus Murphy,4.165229357798165,0.07,8.43,0.11,2.109816513761468,6.03,NA,45.3,home,45,RB,2,0,0,38,0,18.340000000000003,10.91,28.22,0,1,NA,0,2018,8,10/29/2018,20:15:00,BUF,NE,69,195,1991-10-03,Missouri,RB,NA,NA,NA,3.95,D,C,C,L,L,NE 23,NA,NA,8-0-2,NA,NA,NE 23; NE 32,NA,NA,"S.Gostkowski kicks 60 yards from NE 35 to BUF 5. M.Murphy to BUF 35 for 30 yards (B.King, D.McCourty). Return credited to BUF 22 (spot of foul). PENALTY on BUF-L.Thomas, Unnecessary Roughness, 11 yards, enforced at BUF 22.",3,0,0,NE,Kickoff,Return,30932,42573,NA,NE,35,15:00:00,UNR,BUF 82,11,3,9,NA,60,17,54,75,1,1,0,0,1,-6,1,BUF,BUF 45,0,0,0,0,0,0,0,1,0,Second,Night
